"policy_id","cal_year","occurrence_date","usage","occasional_commercial","area","province","overnight_parking","security_device","vehicle_id","body_type","vehicle_power","fuel","transmission","engine_cc","vehicle_value","gender","age","ncd_level","gross_amount","net_amount","marital","employment","occupation","years_licensed","licensing_age","vehicle_age","reported_mileage","num_drivers","exposure","employment_missing","reported_mileage_missing","engine_cc_missing"
"P0039188",2017,2017-07-20,"Private",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Saloon","Med","Diesel","M",600,12729,"M",18,1,8661.22933513116,8411.22933513116,"Single","Unemployed","Accountant",1,17,13,4000,1,1,0,0,0
"P0039191",2017,2017-07-22,"Commuting",FALSE,"Rural","Munster","Driveway",TRUE,1,"Estate","Med","Diesel","M",600,16714,"M",44,2,4911.53133472387,4661.53133472387,"Married","Unknown","Doctor",24,20,10,30500,1,1,1,0,0
"P0039197",2024,2024-11-09,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Low","Hybrid","A",600,10150,"M",34,4,7585.79770954972,7335.79770954972,"Married","Employed","Primary Teacher",13,21,10,10750,2,1,0,0,0
"P0039198",2020,2020-03-30,"Commercial",FALSE,"Rural","Leinster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,6087,"F",26,2,5287.66303067146,5037.66303067146,"Single","Student","Farmer",6,20,13,19000,1,1,0,0,0
"P0039198",2021,2021-06-01,"Commercial",FALSE,"Rural","Leinster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,6087,"F",27,0,23045.7028959561,22795.7028959561,"Single","Student","Farmer",7,20,14,24000,1,1,0,0,0
"P0039198",2021,2021-08-04,"Commercial",FALSE,"Rural","Leinster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,6087,"F",27,0,10521.3434271413,10271.3434271413,"Single","Student","Farmer",7,20,14,24000,1,1,0,0,0
"P0039198",2021,2021-12-17,"Commercial",FALSE,"Rural","Leinster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,6087,"F",27,0,3505.83306439299,3255.83306439299,"Single","Student","Farmer",7,20,14,24000,1,1,0,0,0
"P0039199",2022,2022-02-03,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Saloon","Low","Petrol","M",600,12743,"F",55,4,3414.64617528214,3164.64617528214,"Married","Employed","Garda",37,18,9,8500,1,1,0,0,0
"P0039199",2023,2023-05-24,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Saloon","Low","Petrol","M",600,12743,"F",56,2,1249.60960030269,999.609600302691,"Married","Employed","Garda",38,18,10,13000,1,1,0,0,0
"P0039207",2017,2017-10-30,"Commuting",FALSE,"Rural","Munster","Driveway",FALSE,1,"Saloon","Low","Hybrid","A",600,13757,"F",57,3,3707.74754233678,3457.74754233678,"Married","Employed","Garda",37,20,8,19500,2,1,0,0,0
"P0039212",2024,2024-05-29,"Commercial",FALSE,"Rural","Connacht","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,12718,"F",60,5,4136.4019284257,3886.4019284257,"Married","Employed","Farmer",43,17,14,21500,1,1,0,0,0
"P0039217",2024,2024-02-21,"Commuting",FALSE,"Rural","Connacht","Garage",FALSE,1,"Estate","Med","Diesel","M",1303,31872,"M",54,4,13295.7536377695,13045.7536377695,"Married","Employed","Actuary",33,21,11,10000,1,1,0,0,0
"P0039219",2022,2022-05-15,"Commuting",FALSE,"Suburban","Munster","Garage",TRUE,1,"Hatchback","Med","Diesel","M",600,13288,"M",43,2,6164.05853042921,5914.05853042921,"Married","Employed","Primary Teacher",26,17,5,14000,1,1,0,0,0
"P0039220",2019,2019-06-29,"Private",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Estate","Med","Petrol","M",1178,26882,"M",66,4,5193.56502927633,4943.56502927633,"Married","Unemployed","Skilled Trades",48,18,15,8500,2,1,0,0,0
"P0039221",2019,2019-11-16,"Commercial",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Estate","Med","Diesel","M",752,24101,"F",45,3,16522.9697286373,16272.9697286373,"Married","Employed","Skilled Trades",28,17,9,16000,2,1,0,0,0
"P0039224",2021,2021-07-28,"Private",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Estate","Med","Hybrid","A",1662,44827,"F",57,3,10546.3005268281,10296.3005268281,"Married","Unemployed","Primary Teacher",40,17,7,8000,1,1,0,0,0
"P0039226",2023,2023-09-21,"Commuting",FALSE,"Suburban","Ulster","Driveway",FALSE,1,"Saloon","Low","Petrol","M",600,12608,"F",33,5,4594.03389818762,4344.03389818762,"Single","Employed","Actuary",16,17,15,7000,1,1,0,0,0
"P0039229",2023,2023-03-23,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Saloon","Low","Petrol","M",600,15284,"M",41,0,23314.7477733632,23064.7477733632,"Married","Self-Employed","Primary Teacher",24,17,5,14500,2,0.780821918,0,0,0
"P0039231",2017,2017-01-20,"Commercial",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",600,13959,"F",53,2,10195.863551807,9945.86355180697,"Married","Employed","Driver/Delivery",33,20,10,15000,1,1,0,0,0
"P0039231",2017,2017-02-12,"Commercial",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",600,13959,"F",53,2,9486.62482205459,9236.62482205459,"Married","Employed","Driver/Delivery",33,20,10,15000,1,1,0,0,0
"P0039231",2018,2018-12-19,"Commercial",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",600,13959,"F",54,0,1629.62145952761,1379.62145952761,"Married","Employed","Driver/Delivery",34,20,11,32000,1,1,0,0,0
"P0039232",2020,2020-09-16,"Commuting",FALSE,"Rural","Leinster","Street",TRUE,1,"Estate","Med","Diesel","M",601,21638,"M",65,5,17451.9637768053,17201.9637768053,"Married","Employed","Retail",48,17,14,13000,1,1,0,0,0
"P0039232",2024,2024-08-04,"Commuting",FALSE,"Rural","Leinster","Street",TRUE,1,"Estate","Med","Diesel","M",601,21638,"M",69,5,11064.016180865,10814.016180865,"Married","Employed","Retail",52,17,18,10000,1,0.673972603,0,0,0
"P0039233",2021,2021-05-31,"Commercial",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Van","Med","Diesel","M",600,12366,"F",43,1,1860.88867347167,1610.88867347167,"Married","Employed","Skilled Trades",25,18,13,18000,1,0.780821918,0,0,0
"P0039233",2021,2021-10-30,"Commercial",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Van","Med","Diesel","M",600,12366,"F",43,1,66413.0447165348,50000,"Married","Employed","Skilled Trades",25,18,13,18000,1,0.780821918,0,0,0
"P0039234",2024,2024-03-18,"Commercial",FALSE,"Urban","Leinster","Street",FALSE,1,"Van","Low","Petrol","M",600,7763,"F",46,2,13330.485840699,13080.485840699,"Married","Employed","Driver/Delivery",25,21,8,19000,1,1,0,0,0
"P0039235",2023,2023-03-17,"Commuting",FALSE,"Suburban","Ulster","Street",FALSE,1,"Saloon","Med","Diesel","M",600,15726,"F",60,3,2565.1576942863,2315.1576942863,"Married","Employed","Garda",41,19,8,6500,1,1,0,0,0
"P0039236",2021,2021-12-07,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",861,25405,"M",36,1,2359.8633925715,2109.8633925715,"Married","Employed","Secondary Teacher",17,19,9,15500,2,1,0,0,0
"P0039237",2018,2018-10-29,"Commuting",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Saloon","Low","Petrol","M",600,12199,"F",47,2,5758.09989085052,5508.09989085052,"Married","Employed","Nurse",29,18,8,11000,1,1,0,0,0
"P0039243",2023,2023-12-19,"Commuting",FALSE,"Suburban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",667,13557,"F",42,4,1478.04932810638,1228.04932810638,"Married","Employed","Accountant",25,17,7,9500,1,1,0,0,0
"P0039247",2020,2020-12-24,"Commuting",FALSE,"Rural","Ulster","Driveway",TRUE,1,"Saloon","Low","Diesel","M",600,9942,"M",53,2,13518.4335876818,13268.4335876818,"Married","Self-Employed","Actuary",36,17,9,19500,1,0.580821918,0,0,0
"P0039249",2022,2022-10-15,"Commercial",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Med","Petrol","M",600,14002,"M",61,0,11869.8438552298,11619.8438552298,"Married","Self-Employed","Garda",43,18,7,26000,1,0.704109589,0,0,0
"P0039254",2019,2019-08-30,"Private",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Saloon","High","Hybrid","A",818,29822,"F",23,3,8787.65741944702,8537.65741944702,"Single","Student","Lecturer",6,17,11,5000,1,1,0,0,0
"P0039254",2020,2020-11-21,"Private",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Saloon","High","Hybrid","A",818,29822,"F",24,1,7261.3122082974,7011.3122082974,"Single","Student","Lecturer",7,17,12,8000,1,1,0,0,0
"P0039255",2020,2020-01-10,"Commuting",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,9308,"M",35,2,7292.74506250334,7042.74506250334,"Single","Employed","Nurse",18,17,9,12000,1,1,0,0,0
"P0039258",2022,2022-03-15,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",600,11084,"F",41,5,5799.58894360578,5549.58894360578,"Married","Employed","Primary Teacher",24,17,14,17500,1,1,0,0,0
"P0039263",2017,2017-05-01,"Commuting",FALSE,"Urban","Leinster","Garage",TRUE,1,"Hatchback","Low","Petrol","M",600,15135,"M",47,2,4246.59799235423,3996.59799235423,"Married","Employed","Actuary",29,18,8,5000,2,1,0,0,0
"P0039264",2019,2019-08-19,"Commuting",FALSE,"Suburban","Ulster","Driveway",FALSE,1,"Saloon","Low","Diesel","M",600,10154,"M",27,1,1925.63269127415,1675.63269127415,"Single","Employed","Primary Teacher",10,17,11,8000,1,1,0,0,0
"P0039264",2020,2020-02-26,"Commuting",FALSE,"Suburban","Ulster","Driveway",FALSE,1,"Saloon","Low","Diesel","M",600,10154,"M",28,0,3753.03876320022,3503.03876320022,"Single","Employed","Primary Teacher",11,17,12,11000,1,1,0,0,0
"P0039265",2024,2024-02-01,"Commercial",FALSE,"Urban","Leinster","Street",FALSE,1,"Estate","Med","Petrol","M",1007,24924,"F",44,2,21778.7258271619,21528.7258271619,"Married","Employed","Skilled Trades",24,20,10,11500,1,1,0,0,0
"P0039266",2017,2017-09-22,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Estate","Med","Diesel","M",600,16660,"F",50,2,7001.96778121878,6751.96778121878,"Married","Employed","Skilled Trades",30,20,8,18000,2,1,0,0,0
"P0039266",2021,2021-10-25,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Estate","Med","Diesel","M",600,16660,"F",54,3,5814.52299801322,5564.52299801322,"Married","Employed","Skilled Trades",34,20,11,9000,2,1,0,0,0
"P0039267",2023,2023-04-29,"Private",FALSE,"Rural","Munster","Garage",FALSE,1,"Van","Low","Diesel","M",600,9610,"F",47,2,2819.90028007222,2569.90028007222,"Married","Unemployed","Driver/Delivery",28,19,12,7000,1,1,0,0,0
"P0039267",2024,2024-04-29,"Private",FALSE,"Rural","Munster","Garage",FALSE,1,"Van","Low","Diesel","M",600,9610,"F",48,0,4268.1867369225,4018.1867369225,"Married","Unemployed","Driver/Delivery",29,19,13,9000,1,1,0,0,0
"P0039267",2024,2024-09-27,"Private",FALSE,"Rural","Munster","Garage",FALSE,1,"Van","Low","Diesel","M",600,9610,"F",48,0,12613.8104505775,12363.8104505775,"Married","Unemployed","Driver/Delivery",29,19,13,9000,1,1,0,0,0
"P0039268",2019,2019-04-11,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"SUV","High","Petrol","M",1283,32900,"F",42,2,4356.74723019127,4106.74723019127,"Married","Employed","Accountant",25,17,9,13500,1,1,0,0,0
"P0039270",2022,2022-07-12,"Private",FALSE,"Urban","Leinster","Garage",TRUE,1,"Hatchback","Med","Petrol","M",600,14822,"M",28,3,1539.37845996624,1289.37845996624,"Single","Student","Garda",10,18,5,5000,1,1,0,0,0
"P0039270",2023,2023-10-18,"Private",FALSE,"Urban","Leinster","Garage",TRUE,1,"Hatchback","Med","Petrol","M",600,14822,"M",29,1,7240.27827526391,6990.27827526391,"Single","Student","Garda",11,18,6,3500,1,1,0,0,0
"P0039271",2020,2020-10-15,"Commuting",FALSE,"Urban","Connacht","Street",TRUE,1,"SUV","Med","Diesel","M",3240,70662,"F",55,2,1907.33141693029,1657.33141693029,"Married","Self-Employed","Lecturer",37,18,6,11000,1,0.394520548,0,0,0
"P0039274",2020,2020-12-23,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Petrol","M",2513,59338,"F",64,2,8769.46334452692,8519.46334452692,"Married","Employed","Other",47,17,11,16000,1,1,0,0,0
"P0039276",2022,2022-09-21,"Private",FALSE,"Urban","Connacht","Driveway",TRUE,1,"Saloon","Med","Petrol","M",756,20597,"M",57,1,2303.6896912639,2053.6896912639,"Married","Unemployed","Doctor",38,19,2,5000,1,0.545205479,0,0,0
"P0039279",2021,2021-02-13,"Commercial",FALSE,"Suburban","Connacht","Street",FALSE,1,"Van","Med","Diesel","M",851,20832,"M",46,5,7673.23656057266,7423.23656057266,"Married","Employed","Driver/Delivery",25,21,13,23000,1,1,0,0,0
"P0039280",2022,2022-09-16,"Commuting",FALSE,"Suburban","Munster","Garage",FALSE,1,"Hatchback","Med","Diesel","M",600,11953,"F",36,0,2698.95488640407,2448.95488640407,"Married","Employed","Secondary Teacher",16,20,8,8000,1,0.421917808,0,0,0
"P0039281",2019,2019-11-13,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",2185,62103,"F",35,1,67177.8904044014,50000,"Married","Self-Employed","Accountant",17,18,8,11000,2,0.534246575,0,0,0
"P0039283",2024,2024-04-26,"Commuting",FALSE,"Urban","Connacht","Driveway",TRUE,1,"Saloon","Med","Hybrid","A",600,16098,"M",46,4,19666.7249890322,19416.7249890322,"Married","Employed","Secondary Teacher",29,17,12,10500,2,1,0,0,0
"P0039283",2024,2024-12-20,"Commuting",FALSE,"Urban","Connacht","Driveway",TRUE,1,"Saloon","Med","Hybrid","A",600,16098,"M",46,2,3571.59126827756,3321.59126827756,"Married","Employed","Secondary Teacher",29,17,12,10500,2,1,0,0,0
"P0039285",2021,2021-06-17,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Hatchback","Med","Diesel","M",1307,31935,"M",38,3,10503.4695072309,10253.4695072309,"Single","Employed","Retail",16,22,5,14000,1,1,0,0,0
"P0039285",2022,2022-02-15,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Hatchback","Med","Diesel","M",1307,31935,"M",39,1,9568.31932332344,9318.31932332344,"Single","Employed","Retail",17,22,6,9500,1,1,0,0,0
"P0039288",2021,2021-10-22,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"Saloon","High","Diesel","M",1479,50186,"M",69,3,9686.91442395257,9436.91442395257,"Married","Employed","Nurse",52,17,8,11500,2,1,0,0,0
"P0039289",2019,2019-02-27,"Commuting",FALSE,"Rural","Munster","Street",FALSE,1,"Van","Low","Diesel","M",805,15314,"F",44,4,20059.2077548406,19809.2077548406,"Married","Employed","Skilled Trades",24,20,11,13500,1,1,0,0,0
"P0039292",2020,2020-02-19,"Commercial",FALSE,"Rural","Munster","Driveway",TRUE,1,"Estate","Med","Hybrid","A",600,17703,"M",50,5,11832.5466464638,11582.5466464638,"Married","Employed","Farmer",29,21,15,18500,1,1,0,0,0
"P0039293",2024,2024-03-27,"Commuting",FALSE,"Rural","Leinster","Garage",FALSE,1,"SUV","Low","Diesel","M",600,8783,"M",42,2,37806.6955024199,37556.6955024199,"Single","Employed","Farmer",25,17,9,13500,1,1,0,0,0
"P0039294",2019,2019-02-15,"Commuting",FALSE,"Suburban","Leinster","Street",FALSE,1,"Estate","Med","Petrol","M",1174,27307,"M",27,3,17885.9895657491,17635.9895657491,"Single","Employed","Lecturer",6,21,8,10500,1,1,0,0,0
"P0039294",2020,2020-03-29,"Commuting",FALSE,"Suburban","Leinster","Street",FALSE,1,"Estate","Med","Petrol","M",1174,27307,"M",28,1,977.010045336631,727.010045336631,"Single","Employed","Lecturer",7,21,9,11000,1,1,0,0,0
"P0039294",2020,2020-05-26,"Commuting",FALSE,"Suburban","Leinster","Street",FALSE,1,"Estate","Med","Petrol","M",1174,27307,"M",28,1,15808.991008003,15558.991008003,"Single","Employed","Lecturer",7,21,9,11000,1,1,0,0,0
"P0039295",2021,2021-08-23,"Commuting",FALSE,"Rural","Ulster","Garage",FALSE,1,"Saloon","Med","Petrol","M",810,23820,"F",45,3,2265.11882101293,2015.11882101293,"Married","Employed","Retail",27,18,9,8500,1,1,0,0,0
"P0039298",2018,2018-08-09,"Commercial",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Estate","Low","Diesel","M",600,12442,"F",20,1,8012.34656226742,7762.34656226742,"Single","Student","Driver/Delivery",2,18,6,20000,1,0.734246575,0,0,0
"P0039299",2023,2023-05-27,"Commuting",FALSE,"Rural","Leinster","Driveway",FALSE,1,"SUV","Med","Petrol","M",600,17218,"F",65,5,2083.93323172,1833.93323172,"Married","Employed","Nurse",45,20,8,16000,1,1,0,0,0
"P0039304",2020,2020-07-30,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",1767,37962,"M",48,4,6827.25673227412,6577.25673227412,"Married","Employed","Retail",28,20,8,11000,1,1,0,0,0
"P0039304",2024,2024-08-28,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",1767,37962,"M",52,5,18963.5364666583,18713.5364666583,"Married","Employed","Retail",32,20,12,14500,1,1,0,0,0
"P0039306",2024,2024-07-19,"Commercial",FALSE,"Rural","Munster","Driveway",TRUE,1,"Saloon","Low","Diesel","M",600,15124,"M",58,2,3990.45994892082,3740.45994892082,"Married","Self-Employed","Farmer",38,20,9,24500,3,0.619178082,0,0,0
"P0039309",2021,2021-11-09,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Van","Med","Diesel","M",1096,31591,"M",35,1,9684.32378415346,9434.32378415346,"Married","Employed","Driver/Delivery",16,19,7,7000,2,1,0,0,0
"P0039309",2023,2023-01-11,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Van","Med","Diesel","M",1096,31591,"M",37,1,27330.3297058769,27080.3297058769,"Married","Employed","Driver/Delivery",18,19,9,12000,2,1,0,0,0
"P0039309",2023,2023-10-21,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Van","Med","Diesel","M",1096,31591,"M",37,1,2593.67424951698,2343.67424951698,"Married","Employed","Driver/Delivery",18,19,9,12000,2,1,0,0,0
"P0039313",2018,2018-10-08,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Saloon","High","Diesel","M",1990,46446,"M",47,3,16967.1852185982,16717.1852185982,"Married","Self-Employed","Accountant",30,17,9,5500,1,1,0,0,0
"P0039314",2023,2023-05-07,"Commuting",FALSE,"Suburban","Munster","Garage",TRUE,1,"Estate","Low","Petrol","M",1451,32050,"F",49,3,16513.8419564569,16263.8419564569,"Married","Employed","Nurse",30,19,8,14000,2,1,0,0,0
"P0039314",2023,2023-05-22,"Commuting",FALSE,"Suburban","Munster","Garage",TRUE,1,"Estate","Low","Petrol","M",1451,32050,"F",49,3,886.749882617628,636.749882617628,"Married","Employed","Nurse",30,19,8,14000,2,1,0,0,0
"P0039314",2024,2024-02-10,"Commuting",FALSE,"Suburban","Munster","Garage",TRUE,1,"Estate","Low","Petrol","M",1451,32050,"F",50,0,3733.79165265851,3483.79165265851,"Married","Employed","Nurse",31,19,9,14666.6666666667,2,1,0,0,1
"P0039314",2024,2024-11-27,"Commuting",FALSE,"Suburban","Munster","Garage",TRUE,1,"Estate","Low","Petrol","M",1451,32050,"F",50,1,7000.83918751722,6750.83918751722,"Married","Employed","Nurse",31,19,9,14666.6666666667,2,1,0,0,1
"P0039314",2024,2024-12-29,"Commuting",FALSE,"Suburban","Munster","Garage",TRUE,1,"Estate","Low","Petrol","M",1451,32050,"F",50,0,7097.20557710505,6847.20557710505,"Married","Employed","Nurse",31,19,9,14666.6666666667,2,1,0,0,1
"P0039317",2024,2024-01-04,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Saloon","Med","Petrol","M",600,14966,"M",31,3,4797.68020364579,4547.68020364579,"Single","Employed","Nurse",13,18,11,8000,1,1,0,0,0
"P0039317",2024,2024-05-03,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Saloon","Med","Petrol","M",600,14966,"M",31,3,3528.30607659527,3278.30607659527,"Single","Employed","Nurse",13,18,11,8000,1,1,0,0,0
"P0039319",2017,2017-04-02,"Commuting",FALSE,"Urban","Leinster","Street",FALSE,1,"Hatchback","Med","Diesel","M",1027,26578,"M",31,1,12669.8120097962,12419.8120097962,"Single","Employed","Garda",11,20,7,10000,1,0.843835616,0,0,0
"P0039320",2020,2020-07-14,"Commuting",FALSE,"Rural","Connacht","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,13214,"M",58,3,8365.26852419245,8115.26852419245,"Married","Self-Employed","Secondary Teacher",39,19,7,14500,1,1,0,0,0
"P0039323",2023,2023-08-18,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",1030,23026,"M",24,1,8757.61839022749,8507.61839022749,"Single","Employed","Retail",7,17,10,15500,1,1,0,0,0
"P0039323",2024,2024-06-15,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",1030,23026,"M",25,1,4483.07722832553,4233.07722832553,"Single","Employed","Retail",8,17,11,20500,1,1,0,0,0
"P0039323",2024,2024-11-19,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",1030,23026,"M",25,1,3700.96869260373,3450.96869260373,"Single","Employed","Retail",8,17,11,20500,1,1,0,0,0
"P0039324",2024,2024-05-12,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"SUV","High","Hybrid","A",2829,68114,"M",66,2,77874.6168886795,50000,"Married","Employed","Accountant",47,19,8,13000,1,1,0,0,0
"P0039325",2018,2018-06-05,"Private",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Saloon","Med","Petrol","M",2452,51803,"M",30,3,16672.8246642136,16422.8246642136,"Single","Unemployed","Primary Teacher",12,18,8,13500,1,1,0,0,0
"P0039325",2019,2019-09-21,"Private",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Saloon","Med","Petrol","M",2452,51803,"M",31,1,2347.32048624725,2097.32048624725,"Single","Unemployed","Primary Teacher",13,18,9,5000,1,1,0,0,0
"P0039326",2022,2022-03-14,"Commuting",FALSE,"Urban","Leinster","Street",TRUE,1,"Hatchback","Med","Diesel","M",947,27693,"F",32,0,9330.44484989304,9080.44484989304,"Single","Employed","Nurse",14,18,11,7500,1,0.860273973,0,0,0
"P0039330",2020,2020-04-25,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Saloon","Med","Petrol","M",815,21772,"M",38,5,5221.77442948641,4971.77442948641,"Single","Employed","Primary Teacher",19,19,11,9500,1,1,0,0,0
"P0039330",2022,2022-05-14,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Saloon","Med","Petrol","M",815,21772,"M",40,4,16328.2448658953,16078.2448658953,"Single","Employed","Primary Teacher",21,19,13,10000,1,1,0,0,0
